ADH5P4	2	0.2	3	1	1	0.9	0.1	1	0.4	0.7
ADH5P5	0	1	0	0	0	0	0	0	0	0.2
ADH6	0.3	0.1	0	0	0.5	0	0.2	0.1	0.1	0.2
ADHFE1	1	0.1	0	0.1	0.6	0	0.2	0.2	1	2
ADI1	93	24	42	31	50	85	67	59	63	112
ADI1P2	0	0	0	0.4	0.1	0	0.2	0.3	0	0
ADIPOQ	0.1	0	0.1	0	0.1	0	0.2	0.1	0	0.1
ADIPOQ-AS1	0	0	0	0.1	0.1	0.1	0	0	0	0.1
ADIPOR1	136	86	138	134	153	156	98	195	93	80
ADIPOR1P1	0	0	0	0	0.1	0	0	0	0	0.1
ADIPOR2	70	125	78	78	90	110	84	59	70	39
ADIRF	0	0	0	0	0	0	0.1	0	0	0.1
ADIRF-AS1	6	0.3	0	2	4	0.3	10	5	0	15
ADK	124	71	77	60	26	65	51	25	99	79
ADM	156	12	0	6	0.5	20	0.1	0.1	22	0.2
ADM2	3	3	3	5	8	0.1	19	5	0.1	1
ADM5	4	6	11	7	18	2	13	2	5	20
ADNP	53	122	129	70	86	129	82	83	40	77
ADNP-AS1	3	3	4	7	6	3	6	4	2	4
ADNP2	40	34	43	29	52	34	35	60	47	45
ADO	29	55	36	29	46	52	26	23	53	52
ADORA1	8	0	0	0	3	0	0	1	0	0
ADORA2A	1	0.5	0.7	0.1	0.9	0.8	0.1	0.1	0.4	0.1
ADORA2A-AS1	0.5	0.2	0.2	0	0.5	0.1	0.3	0.1	0.1	0.2
ADORA2B	53	0.6	0.3	1	8	1	10	6	5	7
ADORA2BP1	0	0	0.2	0	0	0	0.2	0.5	0	0.1
ADPGK	28	55	28	39	57	52	88	128	48	67
ADPGK-AS1	0.1	1	0.3	2	0.7	0.2	2	3	0.2	0.7
ADPRH	0	19	47	10	0.1	0.1	0.1	12	0	2
ADPRHL1	11	1	16	4	4	14	0.9	0.5	0.5	7
ADPRM	24	13	18	7	23	28	11	5	16	12
ADPRS	150	64	44	64	81	58	53	79	64	60
ADRA1A	0.2	0.2	0.1	0.1	0.3	0	0.3	0.1	0.1	0.1
ADRA1B	2	0	0	0	0	0.5	0	0	0	0
ADRA1D	0.5	0	0	0	0.1	0	0.1	0	0	0.1
ADRA2A	0	0	0	0	0	0	0	0.5	0	6
ADRA2B	0	0	0	0.3	0.4	0	0.3	0.7	0	0.1
ADRA2C	37	0	0	0	0.1	0	1	2	1	4
ADRB1	3	0	0.3	0.8	4	1	13	50	2	0.8
ADRB2	18	0.6	0	0	0.2	0.1	13	9	0.1	2
ADRB3	0	0	0	0	0.1	0	0.2	0.2	0	0.1
ADRM1	368	185	211	144	212	118	146	156	191	394
ADSL	93	103	139	78	120	94	71	72	76	104
ADSS1	1	0.2	0.2	0.3	0.6	0.1	1	6	2	4
ADSS2	97	118	46	38	105	144	143	79	90	118
ADTRP	2	13	0	55	1	0.2	0.2	0.1	0.1	0.1
AEBP1	0.2	180	0.2	0.6	322	286	0.2	6	0	27
AEBP2	14	26	33	25	44	36	27	11	43	27
AEN	38	38	134	33	48	17	53	24	39	23
AFAP1	124	0	0.1	0.5	13	0.2	10	5	0	9
AFAP1-AS1	0.6	0	0	14	0.1	0.1	0.1	0.3	6	0.3
AFAP1L1	45	0	0	1	0.1	49	0.1	0.2	0	0.1
AFAP1L2	16	0.6	0.2	4	4	4	0	0	0.1	0.1
AFDN	49	12	25	10	7	9	7	2	2	19
AFDN-DT	0.3	0.1	0	0.1	0.2	0	0.4	0.1	0.1	0.3
AFF1	19	49	14	6	58	51	24	79	50	30
AFF2	0	24	0	0.1	17	0.3	0	7	0	4
AFF2-IT1	0	0	0	0	0.1	0	0	0	0	0
AFF3	17	60	0	18	9	35	13	27	5	0.3
AFF4	51	21	33	33	44	37	17	19	45	30
AFF4-DT	0.9	0	0	0.4	0.1	0	0.4	0.1	0	0.2
AFG1L	6	0.9	2	3	3	3	2	4	2	4
AFG3L1P	10	3	5	7	25	13	11	10	8	16
AFG3L2	136	81	117	75	60	64	64	70	67	71
AFG3L2P1	0.1	0	0	0	0	0	0.1	0	0	0
AFMID	9	28	31	121	16	19	35	34	24	71
AFP	0	0	0	0.1	0	0	0	0	0	0
AFTPH	30	17	44	32	20	27	33	21	18	16
AGA	17	24	15	14	12	22	59	32	18	28
AGAP1	26	0	0	0	12	21	7	4	10	0
AGAP1-IT1	0.1	0	0	0	0.1	0.7	0.5	0.3	1	0
AGAP10P	0.2	0	0	0.6	0.9	0.4	0.8	0.3	0.3	0.8
AGAP12P	0.8	0.3	0.5	2	1	0.5	0.7	0	0.3	2
AGAP13P	0.2	0	0	5	3	0.9	2	0.2	0	0.2
AGAP14P	0.3	0.1	0.5	0.1	1	0.8	0.5	0.1	0.4	2
AGAP2	0.2	16	8	15	53	18	11	27	55	35
AGAP2-AS1	28	0	0	0.6	1	0	0.4	7	0.3	1
AGAP3	17	0	8	4	18	22	17	20	22	19
AGAP4	3	2	2	3	16	4	6	2	3	11
AGAP5	1	0.2	0.8	0.9	2	1	3	0.8	0.4	4
AGAP6	11	6	6	10	30	17	24	7	10	79
AGAP7P	0.3	0.1	0	0.1	2	0.3	1	0.2	0	0.9
AGAP9	4	0.5	1	6	1	5	6	3	2	10
AGBL2	1	0.5	0.2	2	3	0	0.9	0.2	0	0.5
AGBL3	0.3	1	1	0.5	2	2	0.6	0.7	0.8	0.7
AGBL4	0.2	0	0	0	0.2	0	0.1	0	0	0
AGBL5	29	32	21	31	55	41	26	17	24	23
AGBL5-AS1	0.3	1	0.4	0	0.8	0.8	0.6	0	0.5	0
AGBL5-IT1	2	1	2	4	4	2	7	2	1	4
AGER	5	2	5	7	36	14	23	21	10	34
AGFG1	80	29	33	31	40	36	30	18	26	11
AGFG2	4	6	14	3	9	9	3	7	8	4
AGGF1	44	35	37	61	61	26	31	32	48	47
AGGF1P1	0.7	0.7	0.3	0.6	5	2	0.4	4	2	4
AGGF1P2	0.4	0	0.2	0	4	2	0.3	3	2	3
AGGF1P3	0	0	0	0.1	0.3	0.7	0.8	1	0.5	0.2
AGK	22	25	40	20	30	8	17	15	25	21
AGK-DT	0.7	0	0	0.3	0.1	0	0	0	0	0.1
AGKP1	0	0	0.6	0.3	0	0	0	0	0	0
AGL	11	20	45	33	38	9	8	12	19	6
AGMAT	0.4	16	0.3	17	0.8	0.5	0.7	24	0.2	27
AGMO	0	0	0	0.1	0	0	0.1	0	0.1	0.1
AGPAT1	124	26	30	74	99	48	41	85	90	74
AGPAT2	80	37	11	21	39	41	91	279	220	135
AGPAT3	40	19	37	51	10	26	36	60	35	26
AGPAT4	5	3	2	1	6	2	3	3	5	2
AGPAT5	40	73	34	37	70	86	89	62	68	52
AGPS	87	29	55	26	59	106	52	33	77	80
AGR2	0.3	0.2	0.1	0	0	0.1	0.2	0.3	1	0.1
AGR3	0	0	0	0	0	0	0	0.1	0.1	0
AGRN	57	1	13	3	21	27	11	33	43	4
AGRP	0	0.9	0.4	0.4	1	0.2	0.9	0.4	0	1
AGT	0	0	0	0.1	0	0	0.2	362	0	13
AGTPBP1	31	58	49	19	41	51	58	20	30	34
AGTR1	0.7	0	0	0	0	0	0	0	0	0
AGTRAP	34	20	4	19	17	5	27	60	42	84
AGXT	0.1	0.2	0.2	0.2	0.4	0.1	0.4	0.1	0.1	0.3
AGXT2	0	0	0	0	0	0	0.1	0	0	0.1
AHCTF1	80	52	60	42	68	106	57	51	52	50
AHCTF1P1	6	3	6	2	3	5	3	3	2	3
AHCY	290	370	610	342	242	265	389	270	337	290
AHCYL1	189	105	38	46	132	165	57	86	118	94
AHCYL2	15	10	11	5	25	15	7	9	12	11
AHCYP2	0.1	0	0.1	0.1	0.6	0.2	0.4	0	0.1	0.3
AHCYP3	0	0	0	0.1	0.1	0	0.3	0	0	0.2
AHCYP7	0.1	0	0	0	0.1	0	0.1	0	0	0.1
AHDC1	27	16	4	4	22	31	4	7	49	25
AHI1	17	3	17	6	16	14	4	4	2	1
AHNAK	531	0.3	0.6	0.9	4	3	133	96	16	1
AHNAK2	54	4	0.1	0	0.1	0.2	0.6	6	0.1	1
AHR	101	0.9	0.1	6	0.1	1	6	6	55	1
AHRR	39	0.4	1	3	5	6	96	46	114	13
AHSA1	337	203	326	219	335	114	164	156	275	183
AHSA2P	12	4	7	49	83	36	64	29	12	57
AHSG	0	0	0.1	0	0.2	0	0	0	0	0.1
AHSP	0.1	0	0	0	0.3	0	0	0	0	0
AICDA	0.1	121	9	45	0.2	0.4	0.2	0.1	0.2	0.3
AIDA	189	89	38	37	66	150	27	41	67	40
AIDAP1	0.6	0.2	0.4	0	0.2	0.4	0.2	0.1	0.1	0.2
AIDAP2	1	2	0.3	0.2	0.1	1	0.6	0.3	0.4	0.3
AIF1	0.1	0.2	0	2	273	5	228	310	646	179
AIF1L	10	0	0	2	9	4	0.1	0.3	4	92
AIFM1	152	262	97	164	143	84	89	71	109	69
AIFM2	96	14	16	23	4	0.7	0.4	3	1	4
AIFM3	1	0.1	0.1	0.2	0.2	0	2	14	2	0.3
AIG1	18	0.7	10	12	13	5	0.9	59	4	6
AIG1P1	0	0	0	2	0.2	0	0.5	0	0	0
AIM2	0	12	2	87	0.1	0.3	0.1	0	0	0
AIMP1	76	65	96	77	79	119	72	56	53	72
AIMP1P2	0.6	0	0	0	0	0	0	0	0	0
AIMP2	219	126	141	85	84	84	55	64	82	42
AIP	68	186	196	209	256	145	86	124	133	108
AIPL1	0.1	0.1	0.2	0.1	0.5	0.1	0.8	0.3	0.1	0.5
AIRE	0	0	0	0	0.4	0.4	0	0	0	0.2
AIRN	0	0.4	0	0	0.1	0	0	0	0	0
AJAP1	0.1	0	0	0	0	0	0	0.3	0	0
AJM1	3	4	8	4	5	2	18	9	4	8
AJUBA	163	0.1	0.2	2	18	19	8	1	8	7
AK1	13	2	1	0.7	0.6	7	0.8	9	10	4
AK2	240	281	182	178	193	229	225	353	194	162
AK2P2	0.1	2	0	0	0	0	0.4	0	0	0.2
AK3	23	29	14	49	49	42	35	36	13	26
AK3P3	2	1	0.5	0.3	2	1	0.5	0.3	0.7	4
AK3P5	2	0	0	1	0.2	0	0.8	0	0.2	1
AK4	9	72	20	46	4	53	8	25	0.5	14
AK4P1	1	3	5	6	0.8	5	0.8	3	0.1	1
AK4P2	0	0	0	0	0.1	0	0	0	0	0
AK4P3	0.2	0	0.5	4	0.1	0.2	0	0	0	0
AK4P4	0	0.3	0	0.3	0.2	0.5	0	0.1	0.3	0
AK4P5	0	0	0	0	0.1	0	0	0	0	0
AK4P6	0	0	0	0	0.1	0	0	0	0	0
AK5	0.3	0	0	1	0.1	2	0.2	0.3	0	0.1
AK6	134	54	40	105	84	71	50	57	36	76
AK7	2	2	0.7	8	2	0.5	1	0.5	0.3	1
AK8	1	0	0.4	0.9	4	0.4	0.2	0	0.2	0.2
AK9	1	0.5	1	3	4	3	2	1	1	2
AKAIN1	0	0	0	0	0.2	0.2	0.2	0	0	0
AKAP1	69	78	56	48	75	85	71	94	48	66
AKAP1-DT	2	9	3	11	2	3	3	4	4	1
AKAP10	51	15	19	16	33	22	38	11	21	14
AKAP11	10	32	41	21	46	38	33	15	20	25
AKAP12	57	0.1	0.4	5	0.4	390	0.6	1	6	0.3
AKAP13	33	27	23	25	29	26	17	11	33	17
AKAP14	0.1	0	0.1	0	0.1	0	0	0	0	0
AKAP17A	78	50	91	59	86	63	55	92	81	48
AKAP17BP	0.1	0	0	0	0.2	0	0.1	0	0	0.1
AKAP3	0.8	2	1	0.3	2	0.3	0.4	0	0.8	0.1
AKAP5	2	1	0.9	4	8	1	1	0.4	1	0.9
AKAP6	0.2	0.1	0.1	0.1	1	0.2	0.3	0	1	0.2
AKAP7	6	2	2	6	3	9	6	8	4	3
AKAP8	41	48	33	38	59	52	56	58	60	58
AKAP8L	35	26	46	50	59	59	39	47	37	51
AKAP8P1	0	0	0	0	0.1	0	0.3	0.3	0	0
AKAP9	11	14	30	22	37	24	18	12	15	26
AKIP1	57	24	7	19	32	51	20	41	33	58
AKIRIN1	192	110	110	155	115	142	129	107	99	113
AKIRIN1P2	0	0	0	0	0.1	0	0.1	0	0	0
AKIRIN2	77	79	54	85	65	56	58	99	68	57
AKIRIN2P1	0	0	0	0	0	0	0	0.2	0	0.6
AKNA	5	33	33	30	80	57	22	22	106	28
AKNAD1	1	0	0.2	0.2	0.2	0.2	0.4	0.2	0.2	0.3
AKR1A1	78	124	83	74	89	228	58	93	140	82
AKR1B1	150	307	263	150	160	212	49	68	0.4	75
AKR1B10	0.3	0.3	0.5	0.5	0.7	0	0.2	0.2	0.1	0.2
AKR1B10P1	0	0	0	0	0.1	0	0.4	0	0	0.1
AKR1B15	0.2	0.3	21	0.9	0.8	0.4	1	0.4	1	0.7
AKR1B1P1	0	0	0.2	0.4	0	0	0	0.2	0	0.1
AKR1B1P3	0	0	0	0	0	0	0.3	0	0	0.2
AKR1B1P5	0	0	0.2	0	0	0	0	0	0	0
AKR1B1P6	0	0	0	0	0.1	0	0.4	0	0	0.2
AKR1C1	0.1	0	0.1	0	1	0	1	0.3	0.1	0
AKR1C2	0.3	0	0.2	0	0.5	0	0.9	0.2	0.1	0
AKR1C3	0	0	0.2	0.1	0.9	7	0.2	0.2	0.2	0
AKR1C4	0	0	0	0	0.1	0	0.1	0	0	0
AKR1C5P	0	0	0	0	0	0	0.1	0	0	0
AKR1C6P	0.1	0	0	0	0.4	0	0.1	0.1	0	0
AKR1C7P	0.1	0	0	0	1	0.5	0.8	0.7	0	0.4
AKR1C8P	0	0	0	0	0	0	0.2	0	0	0
AKR1D1	0	0	0	0.2	0	0.1	0.1	0	0	0.1
AKR1D1P1	0	0	0	2	0.2	0	0	0	0	0
AKR1E2	4	0	0	0	13	0	3	2	4	0.1
AKR7A2	43	72	35	57	147	61	100	235	158	73
AKR7A2P1	1	1	0.2	1	3	0.5	0.9	0.8	0.8	1
AKR7A2P2	0	0	0	0	0	0	0.1	0	0	0.1
AKR7A3	0.3	0.8	0.4	0.6	2	1	2	2	0.6	2
AKR7L	0.5	0.3	0.1	0.5	2	1	1	1	0.4	1
AKT1	80	38	41	26	75	45	36	82	67	36
AKT1S1	85	14	12	20	21	9	18	29	61	34
AKT2	40	37	21	19	57	31	28	37	30	32
AKT3	36	16	10	5	4	19	33	21	1	0.6
AKT3-IT1	0	0.9	0.3	0	0	0	0.2	0	0	0
AKTIP	14	2	7	7	11	8	3	3	3	3
ALAD	11	27	10	16	42	35	36	82	39	24
ALAS1	131	89	133	122	106	80	185	119	179	144
ALAS2	0	0.3	0.1	0.1	0.2	0.1	0.2	0.1	0	0.2
ALB	0.1	0	0	0	0.1	0	0	0.2	0	0
ALCAM	42	15	140	14	18	11	33	63	4	18
ALDH16A1	28	32	22	18	33	23	42	54	79	74
ALDH18A1	125	247	338	127	209	153	98	52	119	240
ALDH1A1	0	0.2	0.3	0	0.3	0.1	2	2	205	0
ALDH1A2	0	0	26	0.6	156	0	0.1	0.1	0.1	0.1
ALDH1A3	8	0.2	0.1	0.2	0	2	0.3	0.6	0	1
ALDH1B1	103	87	201	54	0.3	11	48	115	66	54
ALDH1L1	0.1	0	0.2	0	0.2	0	0.1	0.1	0	0.1
ALDH1L2	0.8	0.2	0.1	0.2	0.3	0.1	58	13	0	19
ALDH2	0.4	1	0.5	18	1	1	5	58	0.8	1
ALDH3A1	0	0.1	0	0.3	0.1	0	0.1	0.2	0	0.1
ALDH3A2	55	5	0	18	14	14	17	9	0	8
ALDH3B1	19	0.8	0.3	0.3	1	0.6	29	63	2	33
ALDH3B2	0	0	0.1	0	0.8	0.1	0.2	0	0	0.1
ALDH4A1	11	4	7	5	14	15	13	13	17	21
ALDH5A1	11	15	51	112	58	55	12	16	56	42
ALDH6A1	9	16	14	11	13	13	9	10	22	18
ALDH7A1	25	0.6	0.1	0.1	0.1	22	0.3	3	0	17
ALDH7A1P1	0.8	0.1	0	0	0.1	0.9	0	0.1	0	0.6
ALDH7A1P3	0	0	0	0	0.1	0	0	0	0	0
ALDH8A1	0.1	0.1	0.2	0.4	1	0.6	0.9	0.9	0	0.1
ALDH9A1	127	131	90	58	92	64	57	118	95	63
ALDOA	450	923	639	1417	439	496	470	671	763	309
ALDOAP1	0	0	0	0	0.2	0	0.1	0	0	0.3
ALDOB	0	0.2	0.1	0.2	0.3	0.3	0.4	0.2	0.2	0.2
ALDOC	0.7	39	26	109	30	11	14	18	0.4	15
ALG1	22	14	11	21	24	6	21	20	29	10
ALG10	7	4	7	11	17	9	9	5	8	8
ALG10B	9	5	9	11	24	11	17	5	10	12
ALG11	4	4	10	5	12	8	9	5	7	5
ALG12	10	5	7	15	19	9	9	10	14	10
ALG13	24	7	8	14	15	18	18	10	8	12
ALG13-AS1	3	1	0	2	5	3	9	2	1	5
ALG14	6	2	3	3	6	2	1	2	2	1
ALG14-AS1	0	0.2	0	0.2	0.1	0.3	0.1	0.1	0	0
ALG1L	0.8	1	0.2	0.4	2	0.6	0.7	0.7	0.1	0.3
ALG1L10P	0	0	0.4	0.8	0.1	0.4	1	0.4	0.2	0.6
ALG1L11P	0	0	0	0	0.2	0	0	0	0	0
ALG1L12P	0.1	0	0	0	0.2	0	0	0	0	0.2
ALG1L13P	8	0.8	4	2	3	0.3	20	16	0.9	17
ALG1L14P	0	0	0	0	0	0	0.2	0	0	0
ALG1L15P	0.6	0.8	0.2	2	1	0.2	0.9	1	0.8	0.7
ALG1L2	0.5	1	1	1	0.5	2	4	1	3	5
ALG1L3P	0	0.3	0	0	0.4	0	0.2	0.1	0	0
ALG1L5P	0.1	0	0.2	0	0.5	0.2	0.4	0	0.1	0.4
ALG1L6P	4	0.9	5	2	12	3	14	8	5	14
ALG1L7P	2	0.6	0	0.2	2	0	1	0.5	0	1
ALG1L8P	0.3	0.3	0.2	0.4	1	0.2	0.1	0.2	0.2	2
ALG2	88	23	85	98	31	20	26	32	35	35
ALG3	61	27	33	67	77	36	118	86	76	67
ALG3P1	0	0	0	0	0.2	0.1	0.1	0	0.1	0.1
ALG5	26	65	74	99	49	69	70	36	41	30
ALG6	10	28	11	22	34	16	13	10	14	9
ALG8	55	90	51	99	80	77	55	56	63	55
ALG9	6	1	9	4	8	4	3	2	4	4
ALG9-IT1	0.1	0	0	0	0.1	0.2	0	0	0	0.4
ALK	0	0	0	0.1	0	0	0.1	0	0	0
ALKAL1	0	0	0	0	0.1	0	3	5	0	0.1
ALKAL2	0.1	0	0.1	0	0.6	29	0.1	0	0	2
ALKBH1	34	23	24	19	25	9	13	16	14	14
ALKBH2	33	30	13	45	55	10	34	16	23	31
ALKBH3	36	0	0	44	51	17	30	38	28	32
ALKBH3-AS1	0.5	0	0	0.4	1	0.3	0.7	0.7	0.5	0.9
ALKBH4	11	15	12	17	26	16	11	23	25	15
ALKBH5	175	173	111	69	141	93	72	53	102	51
ALKBH6	2	2	2	2	8	4	6	4	4	7
ALKBH7	44	71	9	42	46	27	41	50	88	79
ALKBH8	21	6	18	18	26	23	9	7	11	12
ALLC	0	0	0.1	0	0	0	0	0	0	0
ALMS1	18	16	12	6	26	20	12	4	15	8
ALMS1-IT1	2	1	4	2	4	4	2	0.2	2	5
ALMS1P1	0.2	0.1	0.2	0	0.2	0.2	0.5	0.1	0.1	0.4
ALOX12	3	1	2	0.6	7	3	7	4	12	2
ALOX12-AS1	4	3	4	2	9	4	7	4	8	3
ALOX12B	0.1	0.3	0	0.4	1	0	0	0	0	0.1
ALOX12P1	0	0	0	0	0.3	0	0.3	0	0	0.1
ALOX12P2	0.3	0.2	1	2	0.6	0.8	0.4	0.3	0.1	2
ALOX15	0.1	0.1	0.1	0.1	0.8	0.1	0.2	2	1	0.1
ALOX15B	0	0	0	0	0.5	0.1	0.3	0	0.1	0.2
ALOX15P1	0.9	1	5	2	6	0.2	0.7	0.1	0	0.1
ALOX5	0	115	0	0	0.1	2	0.5	12	2	1
ALOX5AP	0.3	166	32	25	46	7	170	84	6	14
ALOXE3	0.2	0	0	0.2	0.7	0.1	0.1	0	0	0.1
ALOXE3P1	0	0	0	0	0.1	0	0	0	0	0
ALPG	0.3	0	0	0.1	0.1	0	0	0	32	0.1
ALPI	0	0	0	0	0	0	0.1	0	0	0
ALPK1	0.2	19	4	2	2	8	8	6	7	4
ALPK2	32	0	3	0.3	0	0.1	0	0	0	0
ALPK3	0.2	0.1	0.1	0.2	0.4	0.1	0.1	13	0.1	6
ALPL	0.4	0	0	0.1	0.3	0	0.1	0	0	0.2
ALPP	7	0.1	0.2	0.1	0.5	0.2	0.4	0.1	2	0.3
ALS2	63	5	9	6	22	12	13	7	28	21
ALS2CL	4	0	0	0.3	1	4	0.6	9	3	30
ALX1	0	0	0	0	0.1	0.1	0.1	47	0	0.1
ALX4	3	0	0	0	0.2	0	0	4	0	0.1
ALYREF	296	458	353	340	528	316	215	301	270	340
AMACR	6	3	1	3	4	4	2	2	4	4
AMBN	0	0.1	0	0.1	0	0	0	0	0	0
AMBP	0.1	0.1	4	0.1	0.1	0.1	0.1	0	0	0.1
AMBRA1	20	26	21	22	36	24	16	25	32	18
AMD1	104	66	93	64	115	102	46	60	48	65
AMD1P1	0	0	0	0	0	0	0	0.1	0	0.2
AMD1P3	0	0	0.8	0	0.8	0.2	0.5	0.3	0.1	0.5
AMD1P4	0.2	0.2	0	0	0.2	0.1	0.3	0.1	0.1	0.3
AMDHD1	2	4	1	0.6	2	0.2	2	0.8	0.1	0.8
AMDHD2	5	7	3	6	19	7	10	5	27	8
AMER1	12	11	7	5	16	16	14	11	9	20
AMER2	0	0	0.9	0.1	0.3	0	0.2	0	0	0.1
AMER3	0	0	0	0	0	0	0.1	0	0	0.1
AMFR	57	85	43	121	59	81	13	30	54	44
AMH	1	7	11	2	67	3	2	2	6	6
AMHR2	0	0	0	0.1	0.3	0	0.2	0	0.1	0.4
AMIGO1	9	0.8	0	2	2	0.4	2	4	0	9
AMIGO2	38	2	0	0.3	1	0	0.1	4	0	0.1
AMIGO3	0	0	0.1	0	0.2	0	0.3	0.1	0	0.1
AMMECR1	26	26	18	9	15	100	12	26	6	12
AMMECR1-IT1	0.1	0	0	0.9	0.5	0	0.1	0	0.2	0
AMMECR1L	53	25	24	20	53	39	43	23	40	40
AMMECR1LP1	0	0	0	0	0	0	0.1	0	0	0.1
AMN	0.1	3	0	1	7	0	7	0.6	0	12
AMN1	7	4	5	4	8	4	3	4	0.6	2
AMOT	6	0	0.5	2	9	96	0.3	2	0	4
AMOTL1	16	0	16	12	45	31	9	24	11	20
AMOTL2	197	0	0	0	1	0.1	0.1	2	0	2
AMPD1	0	0	0.1	0.1	0.1	0	0	0	0	0.1
AMPD2	45	20	10	28	63	32	19	40	52	81
AMPD3	0.2	1	1	7	33	3	3	9	13	12
AMPH	4	0.1	0	0	1	0	0.3	0.3	0.3	1
AMT	0.9	3	0.5	5	8	2	11	6	2	11
AMTN	0	0	0	0	0	0	0.1	0	0	0
AMY2B	0.1	0.3	0.2	0.2	1	0.6	8	1	0.5	4
AMYP1	0	0.2	0	0	0	0	0	0	0	0
AMZ1	1	0.8	9	1	0.1	0.1	0	0	29	0.1
AMZ2	148	45	76	71	64	31	48	17	27	37
AMZ2P1	12	3	5	16	15	1	7	4	5	13
AMZ2P2	0.1	0	0	0.3	0.1	0	0	0	0	0.2
ANAPC1	25	14	34	19	44	35	36	22	32	30
ANAPC10	12	14	21	17	24	18	8	11	9	12
ANAPC10P1	0	0	0	0	0.1	0	0	0	0	0.1
ANAPC11	27	51	49	38	39	24	28	57	29	58
ANAPC13	100	62	74	82	79	66	42	57	51	71
ANAPC15	32	34	25	20	46	18	16	25	20	12
ANAPC15P2	0	0	0	0	0	0	0.2	0	0	0
ANAPC16	65	53	65	85	66	79	38	29	40	70
ANAPC1P1	0.3	0.3	0.3	2	0.4	0.7	0.3	0.2	0	0.2
ANAPC1P2	4	3	1	6	9	9	10	8	10	6
ANAPC1P3	0	0.7	0	0	0.2	0.5	0	0	0	1
ANAPC1P4	9	0.2	0.3	1	1	0.5	0.3	2	0.7	1
ANAPC1P5	0.6	0	0	0	0.7	0.5	0.1	0	0	0.5
ANAPC1P6	0.2	0.8	2	0.4	0.9	1	1	0.3	2	0.4
ANAPC2	43	36	40	17	72	31	31	75	38	43
ANAPC4	15	15	25	19	36	19	23	17	15	27
ANAPC5	30	77	91	61	53	67	76	70	64	82
ANAPC7	41	54	57	42	64	44	58	45	29	52
ANG	3	0.6	1	3	2	0.6	0.7	0.3	0	0.1
ANGEL1	17	14	15	22	37	10	15	18	22	51
ANGEL2	23	19	27	9	24	23	32	14	19	19
ANGPT1	0.1	0.1	0.1	0	0.2	0.2	0.1	0	135	10
ANGPT2	0.1	0	0.1	0.4	0.3	0.6	0.2	0.1	55	0.1
ANGPT4	0.1	0.1	0.1	0	0.3	0.6	0	0.1	0.1	0.2
ANGPTL1	0	0.2	0	2	0.1	0	0.2	0	0	0.1
ANGPTL2	0	0.1	0	0	2	0.8	0.1	0.3	0	1
ANGPTL3	0	0.1	0	0.2	0.3	0.2	0.1	0	0.1	0.1
ANGPTL4	14	0.4	0	0.3	1	0.2	0.7	0.2	0.7	1
ANGPTL5	0	0	0	0.1	0	0	0	0	0	0
ANGPTL6	0.2	0.4	3	6	3	0.3	0.8	6	6	5
ANGPTL7	0	0.1	0	0.4	0.2	0	0.1	0	0	0.2
ANGPTL8	0.2	0.4	0	0.5	0.2	0	0.5	0.1	0.2	0.6
ANHX	0	0	0	0	0.1	0	0.1	0	0	0.1
ANK1	0.3	0.1	0.1	0.1	0.1	2	0.2	3	0.3	0.1
ANK2	0	5	0.9	0.3	0.2	1	1	1	0	0.5
ANK2-AS1	0	0	0	0.1	0	0	0	0	0	0.1
ANK3	0.2	0.1	0.1	0.1	0	0	0.1	0.2	0	0.1
ANKAR	2	0.7	0.5	0.9	2	0.7	3	1	2	3
ANKDD1A	3	0.8	3	2	5	3	4	3	2	5
ANKDD1B	0.3	0.7	0.2	0.7	0.7	0.1	0.3	0.3	0	0.5
ANKEF1	10	0.5	11	6	13	0	2	1	5	0.1
ANKFN1	0	0	0	0.1	0.7	0	0.1	0	0	0
ANKFY1	52	15	9	6	42	21	26	18	27	14
ANKH	17	15	23	7	26	23	6	3	4	8
ANKH-DT	0	0	0.4	0	1	0	0.2	0	0.2	0.2
ANKHD1	2	3	4	4	7	3	5	3	3	5
ANKHD1-EIF4EBP3	0.6	1	0.8	3	2	0.7	2	1	1	1
ANKIB1	36	19	33	26	52	33	14	15	20	23
ANKK1	0	0	0	0.1	0	0	0	0	0	0.1
ANKLE1	31	93	62	32	13	32	68	29	0.3	101
ANKLE2	24	12	29	19	40	54	30	20	20	25
ANKMY1	4	5	3	3	10	9	11	7	9	5
ANKMY2	49	22	25	21	45	23	20	23	43	16
ANKRA2	10	5	15	18	16	16	29	12	10	19
ANKRD1	62	0	0	0	0.3	0	0	0.2	0.1	0.3
ANKRD10	51	45	65	44	106	66	88	36	27	73
ANKRD10-IT1	22	18	27	15	68	54	86	23	19	72
ANKRD11	22	38	22	42	74	48	51	41	69	31
ANKRD11P2	1	8	2	5	3	3	2	0.9	3	1
ANKRD12	39	9	23	24	22	15	17	10	13	14
ANKRD13A	29	34	54	78	40	53	38	27	43	33
ANKRD13B	2	12	15	18	44	8	25	10	5	14
ANKRD13C	30	15	18	23	28	25	17	19	18	24
ANKRD13D	11	11	9	12	36	35	82	83	38	32
ANKRD16	12	12	2	14	17	10	6	5	9	15
ANKRD17	52	63	63	37	100	81	54	52	99	67
ANKRD18A	0.1	0	0	3	6	0	7	8	0	0
ANKRD18B	9	0	0	5	0.2	0	3	2	0.5	0
ANKRD18CP	0.2	0	0.1	0.1	0.3	0	0	0.1	0.1	0.1
